node_id,lat_centro,lon_centro,n_accidentes,n_graves,n_mortales,n_alcohol,sensores_imd_500m,idx_peligrosidad,categoria
PN_0305,40.415945230537005,-3.6599224644985533,68,4,0,2,48,0.1405,CRITICO
PN_0306,40.460904911099696,-3.6982379723282244,53,4,0,6,101,0.1405,CRITICO
PN_0307,40.43418175919781,-3.7017082557119587,41,9,0,1,43,0.1405,ALTO
PN_0308,40.38607103246713,-3.703188900624426,53,4,0,6,35,0.1405,CRITICO
PN_0309,40.39614198612715,-3.6960783547554694,24,5,1,0,61,0.1402,CRITICO
PN_0310,40.38582266251922,-3.681771498426484,74,3,0,2,26,0.1402,CRITICO
PN_0311,40.44921807569527,-3.6510143989669537,69,5,0,0,49,0.1399,CRITICO
PN_0312,40.42585241163462,-3.692147289568875,49,7,0,2,56,0.1397,ALTO
PN_0313,40.44623986883074,-3.6560537176468775,65,5,0,1,58,0.1396,CRITICO
PN_0314,40.402017809755826,-3.7138742430489775,45,7,0,3,80,0.1393,ALTO
PN_0315,40.48274142339296,-3.6830310962917405,32,3,1,1,53,0.1393,CRITICO
PN_0316,40.40073106749978,-3.667688388133143,61,5,0,2,71,0.1392,CRITICO
PN_0317,40.39482557476439,-3.6728828476248387,77,3,0,1,47,0.1391,CRITICO
PN_0318,40.41980106415929,-3.69974190756562,68,2,0,5,66,0.1389,CRITICO
PN_0319,40.46999739795024,-3.6962379042877913,14,4,1,4,17,0.1385,CRITICO
PN_0320,40.395927510776964,-3.7538224237449516,55,1,0,10,25,0.1384,CRITICO
PN_0321,40.472965832287635,-3.7029557075812436,31,11,0,0,44,0.1384,ALTO
PN_0322,40.42493432708699,-3.628699712631048,32,9,0,3,59,0.1383,ALTO
PN_0323,40.41085099248916,-3.655158294862884,54,6,0,2,66,0.138,CRITICO
PN_0324,40.441970450644206,-3.682117349495458,54,6,0,2,60,0.138,CRITICO
PN_0325,40.423915216576596,-3.688119575179587,55,4,0,5,62,0.1379,CRITICO
PN_0326,40.36731227595557,-3.7412373961688727,60,5,0,2,36,0.1377,CRITICO
PN_0327,40.397203664831146,-3.667081710432265,50,6,0,3,55,0.1376,CRITICO
PN_0328,40.406259530832315,-3.68700828710238,27,3,1,2,31,0.1375,CRITICO
PN_0329,40.42015490332619,-3.7049250262944087,56,5,0,3,45,0.1374,CRITICO
PN_0330,40.4440328894621,-3.662099712346068,17,4,1,3,80,0.1374,CRITICO
PN_0331,40.407008001434036,-3.6931600957509176,47,7,0,2,68,0.1367,ALTO
PN_0332,40.42004710061172,-3.6880022163587953,63,5,0,1,53,0.1366,CRITICO
PN_0333,40.4830591145661,-3.681870927091638,53,6,0,2,40,0.1365,CRITICO
PN_0334,40.42896481163735,-3.7150288435572274,53,6,0,2,86,0.1365,CRITICO
PN_0335,40.405024819389205,-3.7029915235942643,69,4,0,1,54,0.1364,CRITICO
PN_0336,40.44668725222215,-3.6952733267675866,59,5,0,2,87,0.1363,CRITICO
PN_0337,40.43425764655241,-3.612084699507331,59,5,0,2,36,0.1363,CRITICO
PN_0338,40.38406708559821,-3.7648254986577028,45,6,0,4,33,0.1358,ALTO
PN_0339,40.42912166132791,-3.687160274703179,35,7,0,5,48,0.1357,ALTO
PN_0340,40.378057928943406,-3.6528993424389298,50,7,0,1,16,0.1356,CRITICO
PN_0341,40.38994797570924,-3.7349716407475415,57,4,0,4,52,0.1353,CRITICO
PN_0342,40.43009975510279,-3.7108175139589665,36,8,0,3,81,0.1352,ALTO
PN_0343,40.44217686361681,-3.704044945642019,64,1,0,7,24,0.1351,CRITICO
PN_0344,40.41569933066868,-3.6889920062313144,26,9,0,4,45,0.135,ALTO
PN_0345,40.43791242923601,-3.6889926022949746,68,4,0,1,61,0.1349,CRITICO
PN_0346,40.446657873674916,-3.7000174264082113,38,7,0,4,73,0.1346,ALTO
PN_0347,40.43287710637151,-3.6607298260330414,54,5,0,3,98,0.1344,CRITICO
PN_0348,40.43736537833123,-3.677817053216653,60,4,0,3,82,0.1342,CRITICO
PN_0349,40.45592144952993,-3.6902374087531746,60,4,0,3,103,0.1342,CRITICO
PN_0350,40.434992784319576,-3.719840770118482,50,5,0,4,47,0.1341,CRITICO
PN_0351,40.48415472539022,-3.673915221645189,51,6,0,2,53,0.1336,CRITICO
PN_0352,40.37010815510046,-3.7201217722481417,41,7,0,3,23,0.1334,ALTO
PN_0353,40.46682620876357,-3.6860806692898147,64,2,0,5,49,0.133,CRITICO
PN_0354,40.407707531261465,-3.6787347057032176,43,6,0,4,26,0.1329,ALTO
PN_0355,40.405062849252616,-3.683016307013624,48,7,0,1,23,0.1327,ALTO
PN_0356,40.4099351093748,-3.692838831759821,59,4,0,3,52,0.1327,CRITICO
PN_0357,40.44684405814979,-3.6909858605139845,48,7,0,1,56,0.1327,ALTO
PN_0358,40.451759343829984,-3.6789370672072694,25,4,1,0,59,0.1326,CRITICO
PN_0359,40.39402478674305,-3.707972692657434,40,4,0,8,90,0.1325,ALTO
PN_0360,40.459127376356456,-3.699933565814548,35,6,0,6,90,0.1322,ALTO
PN_0361,40.38594304654975,-3.7050228868347466,46,3,0,8,17,0.1322,ALTO
PN_0362,40.416117455130916,-3.6693719456386003,27,3,1,1,51,0.132,CRITICO
PN_0363,40.42175077356543,-3.6758768653412157,45,8,0,0,66,0.1318,ALTO
PN_0364,40.42397604241875,-3.6592319006070544,62,4,0,2,59,0.1316,CRITICO
PN_0365,40.40612139603079,-3.624739191131362,62,4,0,2,10,0.1316,CRITICO
PN_0366,40.38501885177304,-3.7611876975679075,42,6,0,4,42,0.1314,ALTO
PN_0367,40.407256348027026,-3.678836500589902,57,6,0,0,27,0.1313,CRITICO
PN_0368,40.42973122238227,-3.7068919565085676,37,8,0,2,65,0.1311,ALTO
PN_0369,40.37911758225892,-3.6657243894539357,33,8,0,3,36,0.1307,ALTO
PN_0370,40.41704508432679,-3.6942905437661504,49,6,0,2,76,0.1306,ALTO
PN_0371,40.415208868545136,-3.7120653394704655,26,3,1,1,38,0.1305,CRITICO
PN_0372,40.367841474307056,-3.7410208670816316,55,5,0,2,36,0.1304,CRITICO
PN_0373,40.41578867502063,-3.6936606477652494,34,9,0,1,72,0.1302,ALTO
PN_0374,40.38861604257571,-3.731883643968201,42,4,0,7,72,0.1299,ALTO
PN_0375,40.432997544857784,-3.688270529944347,41,6,0,4,59,0.1299,ALTO
PN_0376,40.469890719682624,-3.6386696127901725,36,8,0,2,29,0.1296,ALTO
PN_0377,40.385143798677106,-3.666054368957867,20,2,1,4,42,0.1292,CRITICO
PN_0378,40.44104548350358,-3.6589544691915843,35,2,1,0,81,0.1291,CRITICO
PN_0379,40.49620992499622,-3.6668764355513956,38,7,0,3,41,0.129,ALTO
PN_0380,40.42537550729892,-3.6878615026254637,49,7,0,0,52,0.1286,ALTO
PN_0381,40.3969285203075,-3.7152172643353687,39,8,0,1,102,0.1285,ALTO
PN_0382,40.38727179339133,-3.6399901224163047,47,3,0,7,41,0.1282,ALTO
PN_0383,40.42678085427003,-3.693971546940142,41,7,0,2,40,0.1279,ALTO
PN_0384,40.430079488175146,-3.710297876344279,32,6,0,6,79,0.1277,ALTO
PN_0385,40.43396708874169,-3.670231522351823,32,9,0,1,71,0.1272,ALTO
PN_0386,40.46797149095435,-3.5818509067301987,65,3,0,2,12,0.1269,CRITICO
PN_0387,40.41088648928861,-3.6629979757954594,65,3,0,2,62,0.1269,CRITICO
PN_0388,40.376937054884344,-3.652941820444867,45,5,0,4,15,0.1267,ALTO
PN_0389,40.41474799770109,-3.7031180744039256,20,4,1,0,37,0.1252,CRITICO
PN_0390,40.3979671942281,-3.7561308933225708,45,3,0,7,26,0.1252,ALTO
PN_0391,40.3869645535267,-3.7157699440229313,17,2,1,4,79,0.1248,CRITICO
PN_0392,40.416872851204865,-3.652027527195544,22,3,1,1,32,0.1246,CRITICO
PN_0393,40.403024517434154,-3.6937198915966816,51,5,0,2,78,0.1245,CRITICO
PN_0394,40.39083812881954,-3.6489194733980748,18,3,1,2,33,0.1242,CRITICO
PN_0395,40.46711581073326,-3.6747528678865216,47,5,0,3,53,0.1241,ALTO
PN_0396,40.42189121988849,-3.6689784522716784,43,5,0,4,58,0.1238,ALTO
PN_0397,40.423033582193234,-3.659190241607176,42,7,0,1,64,0.1238,ALTO
PN_0398,40.34215130177113,-3.707024572659594,28,5,0,8,19,0.1238,ALTO
PN_0399,40.4200088019166,-3.7010577190800458,48,6,0,1,62,0.1236,ALTO
PN_0400,40.40720929864447,-3.6759395657843124,49,4,0,4,42,0.1235,ALTO
PN_0401,40.409771803714946,-3.692329203918346,44,6,0,2,54,0.1232,ALTO
PN_0402,40.41202342154874,-3.7079187867923706,40,6,0,3,31,0.1229,ALTO
PN_0403,40.37010703017096,-3.694284362328759,17,3,1,2,69,0.1228,CRITICO
PN_0404,40.43784435604119,-3.679016589406604,46,5,0,3,90,0.1226,ALTO
PN_0405,40.392843098166026,-3.6589373318074805,37,4,0,7,44,0.1225,ALTO
PN_0406,40.40474707325354,-3.654325310597627,23,2,1,2,30,0.1225,CRITICO
PN_0407,40.40627419028993,-3.670195775364208,57,5,0,0,81,0.1222,CRITICO
PN_0408,40.387025164411675,-3.743198127727656,33,4,0,8,73,0.1221,ALTO
PN_0409,40.37307933750476,-3.7198585052705107,53,5,0,1,28,0.1219,CRITICO
PN_0410,40.42108743180685,-3.692130074824167,43,6,0,2,70,0.1217,ALTO
PN_0411,40.43401516287222,-3.7341324466969654,55,4,0,2,42,0.1213,CRITICO
PN_0412,40.468980454844285,-3.637964036102549,45,5,0,3,33,0.1212,ALTO
PN_0413,40.434750780341886,-3.644905100612578,41,5,0,4,78,0.1208,ALTO
PN_0414,40.40699469981056,-3.681953162485438,30,8,0,2,23,0.1207,ALTO
PN_0415,40.41608612320195,-3.6498196829094893,30,8,0,2,30,0.1207,ALTO
PN_0416,40.43885034115001,-3.710000424491374,46,6,0,1,38,0.1206,ALTO
PN_0417,40.4668570977015,-3.714933823729436,13,4,1,1,35,0.1204,CRITICO
PN_0418,40.419148886873174,-3.658940711929998,42,6,0,2,72,0.1203,ALTO
PN_0419,40.40781561005993,-3.688717657591283,53,3,0,4,37,0.1203,CRITICO
PN_0420,40.449077280400324,-3.695201250649621,42,6,0,2,104,0.1203,ALTO
PN_0421,40.42607844917561,-3.6517349936838692,32,7,0,3,44,0.1202,ALTO
PN_0422,40.4330636367664,-3.660273964244204,58,4,0,1,100,0.1201,CRITICO
PN_0423,40.43006541869829,-3.632164305699669,48,5,0,2,88,0.12,ALTO
PN_0424,40.432876487823734,-3.6836682924143354,48,5,0,2,67,0.12,ALTO
PN_0425,40.44467513537549,-3.6451853221915957,9,4,1,2,31,0.12,CRITICO
PN_0426,40.386069492101996,-3.7600271073391194,39,4,0,6,40,0.1199,ALTO
PN_0427,40.368765664809345,-3.6941866483379218,43,7,0,0,68,0.1197,ALTO
PN_0428,40.409010081649,-3.688842484155305,34,6,0,4,37,0.1196,ALTO
PN_0429,40.44618221197872,-3.612916887820576,40,5,0,4,46,0.1193,ALTO
PN_0430,40.43838309812914,-3.6979367095715685,45,6,0,1,28,0.1191,ALTO
PN_0431,40.3860669135222,-3.6412745303618883,18,3,1,1,37,0.1187,CRITICO
PN_0432,40.38505987791073,-3.6821127498871817,63,3,0,1,29,0.1184,CRITICO
PN_0433,40.39741942502905,-3.715956741573298,53,4,0,2,105,0.1183,CRITICO
PN_0434,40.42380229327347,-3.6801986413952417,43,5,0,3,65,0.1182,ALTO
PN_0435,40.42499307612825,-3.6749796169066378,49,4,0,3,56,0.118,ALTO
PN_0436,40.4338589656631,-3.616069427721982,9,5,1,0,35,0.118,CRITICO
PN_0437,40.4832773261997,-3.6809890257202995,38,7,0,1,44,0.1179,ALTO
PN_0438,40.43501743695907,-3.6865915053108402,38,7,0,1,74,0.1179,ALTO
PN_0439,40.37320905859251,-3.637299068502028,44,6,0,1,10,0.1177,ALTO
PN_0440,40.458986801846365,-3.667981920790818,61,2,0,3,78,0.1175,CRITICO
PN_0441,40.47098801839198,-3.650709864323529,11,4,1,1,34,0.1174,CRITICO
PN_0442,40.48322965192942,-3.6887703903998075,27,2,1,0,46,0.1173,CRITICO
PN_0443,40.444982261490566,-3.6858108943245447,56,4,0,1,21,0.1172,CRITICO
PN_0444,40.40903888772274,-3.669935176198674,7,4,1,2,65,0.1171,CRITICO
PN_0445,40.38312449669692,-3.669739244386692,36,6,0,3,37,0.117,ALTO
PN_0446,40.39779578848336,-3.668033340398845,48,1,0,8,57,0.117,ALTO
PN_0447,40.435025593014245,-3.698060372446852,36,6,0,3,35,0.117,ALTO
PN_0448,40.43305756396913,-3.600954731550136,53,2,0,5,40,0.1168,CRITICO
PN_0449,40.41306932358564,-3.661161846395949,41,7,0,0,66,0.1168,ALTO
PN_0450,40.37429594534656,-3.7732323773516065,19,2,1,2,31,0.1166,CRITICO
PN_0451,40.44627483089598,-3.695103268960583,37,7,0,1,84,0.1164,ALTO
PN_0452,40.43510105917073,-3.693886124894916,14,4,1,0,45,0.1163,CRITICO
PN_0453,40.42108446172384,-3.668252533553086,59,4,0,0,66,0.1161,CRITICO
PN_0454,40.46207929769427,-3.6918474322976715,16,3,1,1,110,0.1157,CRITICO
PN_0455,40.41900755049409,-3.705028503582126,16,3,1,1,55,0.1157,CRITICO
PN_0456,40.42168690570265,-3.6772223506932846,29,7,0,3,66,0.1157,ALTO
PN_0457,40.38529099985797,-3.736998025524407,29,7,0,3,52,0.1157,ALTO
PN_0458,40.42924474576229,-3.720263069049488,45,5,0,2,62,0.1156,ALTO
PN_0459,40.458834950656325,-3.6809329236503587,35,6,0,3,89,0.1155,ALTO
PN_0460,40.40787742683259,-3.6899922056952263,35,6,0,3,45,0.1155,ALTO
PN_0461,40.382983323617005,-3.7091985517907937,12,3,1,2,24,0.1154,CRITICO
PN_0462,40.42405863679546,-3.6907713823657415,41,5,0,3,58,0.1153,ALTO
PN_0463,40.43428324813438,-3.7348400691599157,46,6,0,0,46,0.1151,ALTO
PN_0464,40.46495889142067,-3.6672270699335336,18,2,1,2,56,0.1151,CRITICO
PN_0465,40.369888737551996,-3.645140154396208,47,4,0,3,0,0.115,ALTO
PN_0466,40.44086441779016,-3.7080452290074803,37,5,0,4,37,0.1149,ALTO
PN_0467,40.39203192291708,-3.7039907518088127,37,5,0,4,68,0.1149,ALTO
PN_0468,40.39818479209113,-3.7659220589729303,14,2,1,3,40,0.1148,CRITICO
PN_0469,40.42924345887851,-3.703930613280037,42,6,0,1,47,0.1147,ALTO
PN_0470,40.417110883816875,-3.6228248160004797,65,1,0,3,47,0.1143,CRITICO
PN_0471,40.422006821901746,-3.6591125649403375,40,5,0,3,56,0.1138,ALTO
PN_0472,40.39604273376616,-3.718925232772835,30,6,0,4,60,0.1137,ALTO
PN_0473,40.442950431514134,-3.641955363344531,17,2,1,2,30,0.1137,CRITICO
PN_0474,40.38407804738839,-3.643051023439952,35,7,0,1,25,0.1135,ALTO
PN_0475,40.42512340631203,-3.6741792835821556,41,6,0,1,48,0.1132,ALTO
PN_0476,40.42722169663973,-3.694985888755049,41,6,0,1,39,0.1132,ALTO
PN_0477,40.42513393082558,-3.6829062767362735,41,6,0,1,61,0.1132,ALTO
PN_0478,40.4138468737734,-3.707920273018735,37,6,0,2,35,0.1129,ALTO
PN_0479,40.47696393456165,-3.703775143630335,14,3,1,1,64,0.1128,CRITICO
PN_0480,40.38631665508816,-3.7349142871864327,38,4,0,5,65,0.1128,ALTO
PN_0481,40.428683829788945,-3.66785451148565,43,5,0,2,45,0.1127,ALTO
PN_0482,40.452344058916296,-3.6673402448923067,43,5,0,2,54,0.1127,ALTO
PN_0483,40.37526027765493,-3.654817205196515,44,3,0,5,17,0.1126,ALTO
PN_0484,40.430116036236626,-3.6409907565454924,33,6,0,3,64,0.1125,ALTO
PN_0485,40.43379219793965,-3.7042265903192684,40,3,0,6,47,0.1123,ALTO
PN_0486,40.4297628791695,-3.708001288802193,38,7,0,0,64,0.1123,ALTO
PN_0487,40.44186900839131,-3.623812443969791,55,3,0,2,54,0.1122,CRITICO
PN_0488,40.44891165149665,-3.7092426754018644,28,8,0,1,61,0.1122,ALTO
PN_0489,40.40614540928061,-3.62302793987047,35,5,0,4,6,0.112,ALTO
PN_0490,40.45293297584545,-3.677406146063289,11,4,1,0,70,0.1119,CRITICO
PN_0491,40.40900764062721,-3.710195985661067,40,6,0,1,36,0.1118,ALTO
PN_0492,40.453110738012064,-3.6949332444697873,36,6,0,2,99,0.1114,ALTO
PN_0493,40.42128868827082,-3.714130355642338,32,6,0,3,70,0.1111,ALTO
PN_0494,40.42803913774193,-3.689274064810515,48,4,0,2,49,0.1109,ALTO
PN_0495,40.43793109307049,-3.6779346975572316,48,4,0,2,97,0.1109,ALTO
PN_0496,40.43228586741422,-3.6750516924628585,43,6,0,0,67,0.1106,ALTO
PN_0497,40.40597172982081,-3.66011313945359,33,7,0,1,41,0.1105,ALTO
PN_0498,40.41110318942239,-3.692894735633749,33,7,0,1,45,0.1105,ALTO
PN_0499,40.43981913665483,-3.6911964437902935,33,7,0,1,49,0.1105,ALTO
PN_0500,40.44484145748431,-3.6600306390871604,50,3,0,3,66,0.1104,CRITICO
PN_0501,40.395946956521556,-3.7378668387287917,25,4,0,8,21,0.1103,ALTO
PN_0502,40.41484891857922,-3.6272052093235936,40,4,0,4,30,0.1102,ALTO
PN_0503,40.38403548594312,-3.6531367771820094,40,4,0,4,20,0.1102,ALTO
PN_0504,40.42219588121019,-3.7091058649163635,51,4,0,1,71,0.1098,CRITICO
PN_0505,40.40590635826526,-3.685172631057275,31,6,0,3,32,0.1096,ALTO
PN_0506,40.421345090212476,-3.7050170525122312,48,2,0,5,57,0.1094,ALTO
PN_0507,40.4768560064204,-3.7161986384566625,32,7,0,1,58,0.109,ALTO
PN_0508,40.45918059625284,-3.660003750998565,39,4,0,4,58,0.1088,ALTO
PN_0509,40.425746005545776,-3.673851221260202,38,6,0,1,45,0.1088,ALTO
PN_0510,40.42376694591001,-3.7111224661697757,38,6,0,1,85,0.1088,ALTO
PN_0511,40.40570121875159,-3.623667453621145,44,5,0,1,6,0.1086,ALTO
PN_0512,40.40982953316388,-3.6887999621222347,44,5,0,1,44,0.1086,ALTO
PN_0513,40.438983108862175,-3.621961881878275,44,5,0,1,72,0.1086,ALTO
PN_0514,40.36178981078018,-3.6937009117656823,34,6,0,2,30,0.1085,ALTO
PN_0515,40.38298984050794,-3.630049904920004,45,3,0,4,49,0.1085,ALTO
PN_0516,40.479871609830376,-3.7238541944368397,11,3,1,1,25,0.1084,CRITICO
PN_0517,40.431826653703666,-3.6577323745794104,40,5,0,2,91,0.1082,ALTO
PN_0518,40.437942428216246,-3.7239995861614337,30,6,0,3,24,0.1081,ALTO
PN_0519,40.442822930410564,-3.6759224494284046,46,4,0,2,52,0.108,ALTO
PN_0520,40.428112724262675,-3.6979793817461903,46,4,0,2,29,0.108,ALTO
PN_0521,40.38542015273476,-3.6357017043725075,52,3,0,2,34,0.1078,CRITICO
PN_0522,40.43319220528457,-3.7042112360624535,42,4,0,3,58,0.1076,ALTO
PN_0523,40.43682848828523,-3.699119263157123,31,7,0,1,33,0.1076,ALTO
PN_0524,40.48493428925593,-3.6727978271852364,21,8,0,2,47,0.1075,MEDIO
PN_0525,40.45864230159349,-3.683039476999662,19,1,1,2,79,0.1075,CRITICO
PN_0526,40.43510968335167,-3.686352455918529,37,6,0,1,76,0.1073,ALTO
PN_0527,40.37083497489462,-3.737251816153738,16,10,0,0,44,0.1071,MEDIO
PN_0528,40.471164534001765,-3.711275246589431,43,5,0,1,59,0.1071,ALTO
PN_0529,40.48577713814312,-3.6931251903234865,10,3,1,1,42,0.1069,CRITICO
PN_0530,40.42802373977706,-3.6580445727506956,10,3,1,1,47,0.1069,CRITICO
PN_0531,40.45998181311843,-3.6609407432412535,23,7,0,3,59,0.1069,MEDIO
PN_0532,40.44333882119411,-3.683723184449537,16,2,1,1,30,0.1066,CRITICO
PN_0533,40.42010237901237,-3.7080783520774223,45,4,0,2,57,0.1065,ALTO
PN_0534,40.413824681706586,-3.7073526236557477,34,7,0,0,32,0.1064,ALTO
PN_0535,40.43405961230904,-3.7187036098503627,51,3,0,2,62,0.1063,CRITICO
PN_0536,40.40596755197974,-3.708026513503982,40,6,0,0,44,0.1062,ALTO
PN_0537,40.41693635154702,-3.7239589625307477,36,6,0,1,81,0.1059,ALTO
PN_0538,40.4418322389337,-3.6919268954268016,36,6,0,1,48,0.1059,ALTO
PN_0539,40.413163169594874,-3.707161641418043,36,6,0,1,33,0.1059,ALTO
PN_0540,40.39409397703687,-3.7720195037626993,37,4,0,4,41,0.1058,ALTO
PN_0541,40.35390240853928,-3.6801044670938614,13,3,1,0,15,0.1057,CRITICO
PN_0542,40.47339327918269,-3.701958545964644,13,3,1,0,54,0.1057,CRITICO
PN_0543,40.446969451971,-3.70089891833314,13,3,1,0,68,0.1057,CRITICO
PN_0544,40.406146283616216,-3.7119061060932985,42,5,0,1,62,0.1056,ALTO
PN_0545,40.46486073192763,-3.6941899542907373,43,3,0,4,75,0.1056,ALTO
PN_0546,40.4539183094806,-3.69259565001061,21,9,0,0,93,0.1054,MEDIO
PN_0547,40.49593615353671,-3.7191924085656463,49,2,0,4,39,0.1053,ALTO
PN_0548,40.414162947743804,-3.7038349305484886,49,2,0,4,37,0.1053,ALTO
PN_0549,40.47014403165996,-3.6512786640205457,15,2,1,1,32,0.1052,CRITICO
PN_0550,40.41390037062679,-3.720005135552663,15,2,1,1,76,0.1052,CRITICO
PN_0551,40.44994876789656,-3.6629024226370426,54,3,0,1,63,0.1052,CRITICO
PN_0552,40.43908540054758,-3.7151338171936805,27,8,0,0,49,0.1052,ALTO
PN_0553,40.42993621661182,-3.700814243868378,33,7,0,0,46,0.105,ALTO
PN_0554,40.4052205943476,-3.7247716028500433,33,7,0,0,49,0.105,ALTO
PN_0555,40.45707032188084,-3.6770274030794026,44,4,0,2,107,0.105,ALTO
PN_0556,40.425926462610626,-3.707134711505899,40,4,0,3,60,0.1047,ALTO
PN_0557,40.41207690543855,-3.6931313741332232,30,5,0,4,43,0.1046,ALTO
PN_0558,40.43986522527483,-3.7261647692451603,35,6,0,1,13,0.1044,ALTO
PN_0559,40.456256610006335,-3.6948121961482903,35,6,0,1,120,0.1044,ALTO
PN_0560,40.45800766073881,-3.6169124311715968,36,4,0,4,29,0.1043,ALTO
PN_0561,40.394896598163605,-3.6418350645851185,62,1,0,2,45,0.1043,CRITICO
PN_0562,40.399040324969164,-3.7169538630308105,26,5,0,5,97,0.1042,ALTO
PN_0563,40.433242041875275,-3.6020672540515495,18,2,1,0,48,0.104,CRITICO
PN_0564,40.47098491597523,-3.673114647636474,8,3,1,1,44,0.1039,CRITICO
PN_0565,40.45086110248725,-3.6967619791142803,21,7,0,3,90,0.1039,MEDIO
PN_0566,40.36486872961255,-3.6986995515014076,8,3,1,1,28,0.1039,CRITICO
PN_0567,40.46307426608285,-3.6898420806172525,37,5,0,2,92,0.1038,ALTO
PN_0568,40.451785361535215,-3.68124739684886,37,5,0,2,58,0.1038,ALTO
PN_0569,40.432042611101984,-3.6679739096912476,14,2,1,1,71,0.1037,CRITICO
PN_0570,40.479119196686625,-3.6858674268392257,14,2,1,1,55,0.1037,CRITICO
PN_0571,40.44274988342624,-3.6200277574427164,14,2,1,1,42,0.1037,CRITICO
PN_0572,40.467284653899185,-3.7142330091327502,14,2,1,1,43,0.1037,CRITICO
PN_0573,40.39705294182319,-3.7130341192670357,28,4,0,6,105,0.1036,ALTO
PN_0574,40.45869651878672,-3.681954999957132,50,1,0,5,84,0.1033,CRITICO
PN_0575,40.42938572996598,-3.704830152625909,44,5,0,0,53,0.103,ALTO
PN_0576,40.430214341069075,-3.686940486717022,44,5,0,0,43,0.103,ALTO
PN_0577,40.43789848495677,-3.7197013789271858,34,6,0,1,41,0.1029,ALTO
PN_0578,40.38589461272229,-3.670901876541633,25,5,0,5,23,0.1028,ALTO
PN_0579,40.40826280159237,-3.712846985913022,11,3,1,0,53,0.1028,CRITICO
PN_0580,40.38512295148226,-3.7189259827378165,31,4,0,5,89,0.1025,ALTO
PN_0581,40.44598119129387,-3.687036535416445,27,4,0,6,30,0.1022,ALTO
PN_0582,40.43091954975315,-3.670937914716497,25,8,0,0,73,0.1022,ALTO
PN_0583,40.418008826901044,-3.6988823422649775,52,3,0,1,72,0.1022,CRITICO
PN_0584,40.43731118100827,-3.7202784011111913,13,2,1,1,41,0.1022,CRITICO
PN_0585,40.38533510630154,-3.709988141286707,27,4,0,6,24,0.1022,ALTO
PN_0586,40.3901180902227,-3.6469374238929313,32,5,0,3,37,0.102,ALTO
PN_0587,40.39016201430305,-3.7671554051206306,32,5,0,3,39,0.102,ALTO
PN_0588,40.3910478398157,-3.76295748732249,9,2,1,2,42,0.1019,CRITICO
PN_0589,40.41127329468279,-3.676175889258354,37,6,0,0,22,0.1018,ALTO
PN_0590,40.40607139020622,-3.6658764867112326,38,4,0,3,79,0.1017,ALTO
PN_0591,40.476066876191084,-3.686862920605872,27,7,0,1,60,0.1017,ALTO
PN_0592,40.4048232755776,-3.6819597932238257,27,7,0,1,21,0.1017,ALTO
PN_0593,40.46012813310998,-3.680941007471496,33,6,0,1,92,0.1014,ALTO
PN_0594,40.41487763968733,-3.701129841552988,10,3,1,0,45,0.1013,CRITICO
PN_0595,40.43505015519472,-3.7131424564505595,40,3,0,4,63,0.1012,ALTO
PN_0596,40.38686871020058,-3.6811064880383473,55,3,0,0,28,0.1011,CRITICO
PN_0597,40.44195776277888,-3.6590356978524614,45,4,0,1,93,0.101,ALTO
PN_0598,40.46001127492731,-3.6767678542638262,35,5,0,2,100,0.1008,ALTO
PN_0599,40.431882673939334,-3.7170190967959034,35,5,0,2,94,0.1008,ALTO
PN_0600,40.36991046147072,-3.645885079268359,41,4,0,2,0,0.1006,ALTO
PN_0601,40.3752188280335,-3.694966730003001,41,4,0,2,35,0.1006,ALTO
PN_0602,40.43298370804152,-3.691150072667279,47,3,0,2,48,0.1004,ALTO
PN_0603,40.433152092506475,-3.6730724712342466,47,3,0,2,65,0.1004,ALTO
PN_0604,40.43701325421123,-3.639961175821866,37,4,0,3,68,0.1003,ALTO
PN_0605,40.39581868716549,-3.6642723364678127,37,4,0,3,50,0.1003,ALTO
PN_0606,40.3869844143244,-3.698044195224152,14,1,1,2,49,0.1002,CRITICO
PN_0607,40.41405202923111,-3.651973807469824,27,5,0,4,42,0.1001,ALTO
PN_0608,40.453052724000386,-3.7430058952443495,42,5,0,0,17,0.1001,ALTO
PN_0609,40.45207002799762,-3.6901037721874257,43,3,0,3,72,0.1,ALTO
PN_0610,40.48397766626271,-3.69917197697001,59,1,0,2,49,0.0999,CRITICO
PN_0611,40.46715223839048,-3.6839600781765616,38,5,0,1,53,0.0997,ALTO
PN_0612,40.42476836602339,-3.6687749475859253,38,5,0,1,34,0.0997,ALTO
PN_0613,40.383846240527866,-3.6322237076457933,28,6,0,2,41,0.0996,ALTO
PN_0614,40.40994126920732,-3.713832238447735,28,6,0,2,51,0.0996,ALTO
PN_0615,40.406066190213345,-3.685908888401753,24,6,0,3,34,0.0993,MEDIO
PN_0616,40.43814472569012,-3.719205501149029,24,6,0,3,41,0.0993,MEDIO
PN_0617,40.35293304881327,-3.693085565118373,30,5,0,3,35,0.099,ALTO
PN_0618,40.47458104701603,-3.748006916428215,21,4,0,7,13,0.0989,MEDIO
PN_0619,40.44891964765295,-3.6779341750901096,46,3,0,2,41,0.0989,ALTO
PN_0620,40.42107602708779,-3.6590312355471735,26,5,0,4,74,0.0987,ALTO
PN_0621,40.43521916379787,-3.6882781578765402,32,4,0,4,66,0.0984,ALTO
